x1,x2,x3,x4,x5,x6,x7,x8
-610.2804773905347,-583.323908924469,-592.3282842697538,-578.7987071941554,-564.056985503437,-539.7442221611211,-556.1942092752386,-524.1122444483913
-590.7316643367319,-557.1897082529471,-571.9064832238333,-541.0260032812453,-535.2151215650761,-514.056121264366,-523.9648756883246,-493.1600131701916
-608.0087232929238,-585.0457791741771,-586.6871429148953,-569.0132069058393,-553.3156205843945,-544.0585589880078,-560.2544140234266,-527.6956401752883
-597.517244715036,-568.4389001425725,-577.7047576011255,-559.3866504468525,-550.1783693060794,-534.977120186504,-540.6709049755336,-515.1282943749657
-581.0530224185474,-542.6400690558796,-556.6985028028879,-527.9292886104718,-526.8899239431139,-497.94196007402553,-508.4127724991247,-473.8956832834705
-593.1713864158842,-557.9152917802676,-572.2893300152333,-545.6898205339251,-542.3390371075037,-520.5166224249488,-528.8679818705924,-492.9589815562309
-604.7621539508175,-576.7654450752115,-584.1794177881224,-565.1784439694271,-559.0591588791589,-541.0153779698256,-541.4489335246266,-530.3112062701701
-591.8027094587468,-552.7570621243146,-572.2000546548707,-545.4960356106351,-535.0343478345023,-515.5716482057371,-517.2511365439618,-486.42913100449965
-589.5419885861555,-548.146469017061,-568.3913876533627,-539.9191168958317,-534.8986670228157,-506.16384173800935,-521.1899935794448,-488.03934514027276
-610.6184609046077,-583.7036095386187,-598.7090900802465,-579.1941720471585,-561.121247670293,-545.777721407498,-553.1412181518108,-538.6835100208517
-592.4129159443241,-565.3908845396946,-575.1929090642949,-543.8716927035736,-541.7020403685897,-517.7753298633229,-536.2613320842795,-499.9464244183308
-601.4965024846673,-580.7372872089977,-580.7491981174769,-567.4371167434467,-561.4649294165903,-537.3218407544699,-544.0671216447396,-525.1405256552349
-604.9774149738829,-577.8893344589717,-587.0532529245011,-568.0285107139375,-560.687194087361,-533.030492690434,-546.1116514879506,-510.01821901631104
-596.9688518879992,-562.3951223403196,-577.3742895446644,-539.6107737074741,-544.7145688588637,-523.2961516750017,-524.2086336720557,-502.1805599725182
-598.0770572290519,-572.0155795011199,-579.3254811948852,-553.4883944234983,-539.8436104268046,-530.6889189620651,-527.3084328625406,-511.5564801355184
-581.7549454782638,-542.8660526377215,-555.5186155371164,-525.5142876185722,-527.2461257022383,-497.30721651866895,-507.3525320126661,-471.8812624636463
-589.6890168721984,-548.5593718059604,-563.0496930459086,-536.3159976923464,-534.3063039849512,-509.63217224617745,-523.4066449876332,-488.3970219808886
-602.1293560993084,-578.9466960991983,-589.189340341403,-566.0615088424241,-552.2071091214387,-539.532497275474,-541.8717768452792,-506.2313343449037
-603.3337077630486,-571.6948379767312,-588.5854150644419,-567.3333323198938,-560.573119964995,-539.352453693541,-537.9693287428468,-515.7957634384078
-599.650558058569,-570.1994094202398,-577.9040329266572,-551.8363738962645,-552.7119479076447,-532.9899016958883,-531.4751160760295,-499.9681608493199
-593.4072360431065,-573.9321949225975,-570.1077462199371,-559.834725127967,-554.1548955043294,-537.5165871305883,-536.3658044169042,-509.09126506657435
-580.5850483484214,-540.7961949335275,-555.8177878716396,-524.3685583269113,-525.7666291697908,-496.08561014266934,-506.64110188296985,-470.19185864104657
-597.2951581510097,-571.72345614145,-579.3194015232115,-552.5552852721892,-550.5336193106294,-523.2385622764234,-525.2084339838741,-505.46779767436243
-593.6369283649169,-553.6211667005366,-571.2685191421601,-545.3555907762982,-543.4813299862649,-516.5225694477639,-524.2419604150364,-489.0789263713435
-586.8353795035644,-554.3754322486662,-572.2796608910303,-540.3230704060757,-539.126920418477,-521.539403154721,-524.5647817799203,-499.3541586930467
-600.6928181744279,-574.4623200006946,-583.6972821026346,-559.630481350532,-555.6370684152971,-523.3940648212607,-545.2269520268044,-514.979582296098
-599.3261910747418,-567.6648313800692,-578.3405011625448,-561.9394556807923,-550.316824083418,-529.124888383342,-532.2561562448359,-509.2495298343029
-600.0934614968388,-569.4449818857743,-582.6286583684871,-554.0866786833673,-552.7448159137142,-534.2214733673187,-536.4063381197909,-513.9740539205305
-587.7556275373682,-562.5910516003859,-573.1479051243076,-548.3061250751123,-545.9365609915342,-516.3086050168961,-530.8232273237444,-494.5861871745183
-596.7189254867599,-562.8397167563754,-582.4303954097657,-557.4926733656873,-548.2293056303278,-527.9761237623077,-545.8386823705856,-514.987399603396
-586.2686273160357,-553.2734525620485,-563.0380435891448,-531.1652491015116,-534.106048627074,-510.3988647303272,-519.2781189268741,-487.56419848147715
-588.3077946554158,-554.1292881372335,-568.7146332386294,-541.876994773017,-538.1100068025576,-510.87642403409893,-523.7013603599912,-489.4087350995271
-595.5896469502375,-570.0117724642683,-582.9087812971826,-550.4232301436647,-553.840229112247,-523.8929004247325,-533.0092610255308,-505.31251526232694
-595.8028011139046,-557.1995535748911,-570.1122784897868,-539.1806791264231,-541.3362544745717,-514.678128271047,-527.622157510335,-492.25138636643885
-582.881763206671,-543.0474918120534,-562.3858388312736,-528.5745565239855,-529.6064344686195,-494.1550429993682,-511.36817287808725,-474.5723718872464
-602.077884997406,-572.1709795750519,-582.9058784593252,-546.2930069893184,-554.4508406287706,-530.6696399859957,-549.7606638702136,-507.5514309916562
-602.8751025500487,-575.7525507274711,-588.3501398263463,-558.8990285238851,-560.2199804391754,-536.785420384635,-538.3150484943832,-519.1741065597199
-584.4258768188292,-545.902221828991,-560.1047036552545,-530.4120746197109,-528.1320375974859,-505.1204842730932,-510.19989638023503,-477.9015509799377
-600.1612252783405,-558.4986022672588,-570.5615482770448,-550.0948265446355,-540.4163365150251,-527.2207905505284,-528.886650620288,-497.2975658988962
-602.5890739062263,-582.5322640086318,-597.9871096516806,-572.4432944175321,-560.9329675629459,-538.2109289167538,-544.2366571553821,-526.6424483711434
-604.6899055232993,-577.0041109469298,-587.3986382775153,-567.3554773952296,-549.7849409617384,-534.411012947273,-543.3084796755933,-517.2744159264225
-591.2929551773417,-560.3855200862537,-571.6088907587948,-542.5253676764129,-538.3723608009996,-516.4395802120722,-530.1641877458007,-495.2687301259574
-587.3850895808345,-559.3796177598686,-567.7046037095683,-539.4518177430377,-539.2533188024227,-519.5304110690481,-529.7147297033658,-488.13599143037356
-602.7598025825782,-580.7937923131407,-578.8315231293444,-567.2517458113888,-560.9261487832882,-536.218382271327,-540.3931910115192,-517.0464963424374
-592.360518293711,-558.0055382408519,-570.0982003722733,-544.3386248144743,-536.8530855761195,-518.5580994817767,-528.2777250593106,-492.71950593396474
-604.9011397567551,-570.859173957355,-583.4329982895196,-562.9794665255323,-558.2203350208747,-541.4730759417158,-545.419918850519,-529.8204476252356
-595.6435146010493,-576.3401641442546,-579.8082961775638,-561.380683200924,-557.9711877970209,-538.8714974194294,-541.1216500674323,-517.8717856979375
-598.5040175697624,-567.4254058132825,-576.8722751665146,-552.9951948313548,-557.8689283140593,-536.0043404413113,-544.0417628605671,-512.3504170406909
-595.1969983153189,-572.4809228737332,-580.2927603507969,-557.0219379626485,-554.6215111799513,-533.187464437297,-539.5150091282956,-513.1005315123897
-594.8579394099033,-566.6181676274986,-575.987894384612,-542.9982947570272,-537.4581352310648,-521.248852936272,-531.3076194066099,-491.3540724350075
-604.2430001989605,-572.2132306376044,-583.192078924877,-566.658976023565,-554.4724260376398,-525.2254064101052,-537.5489195066631,-515.8519232618618
-597.5790935688749,-561.9420734274977,-568.2388900608098,-545.0617989654578,-542.4335769207657,-516.3602323099425,-523.5901259032939,-494.38338380530297
-601.6908084909975,-573.3796043281902,-586.5738405279966,-565.1109678403889,-555.6424716534046,-534.8170729814882,-544.7933506120398,-521.6864006251755
-588.5682714250233,-553.5014776537452,-566.5907241519772,-541.1914163443158,-539.9865234128795,-518.2991562853315,-523.6773791535102,-487.0364258018537
-588.0597142124044,-556.4538293928506,-572.8682335769994,-545.7804777037039,-544.8652087784449,-513.9957869927808,-522.3060021969709,-492.90061631329723
-592.672546148707,-560.3606536001554,-569.8562210912752,-546.2047698272438,-540.2833063215155,-517.6649778704048,-526.6454564348055,-503.76425137842216
-599.2028538585027,-584.964528468551,-584.9331815877523,-563.9279721215219,-551.6727583073177,-540.1323068283684,-553.6707965447505,-511.4446367903824
-594.7053948848419,-553.1998422538892,-572.0881332660696,-537.7121362851049,-542.0251941933533,-510.5367267965698,-520.5872295871234,-490.28140750286644
-591.6626453077034,-568.8010531870344,-576.595363740703,-560.6407734910197,-550.8682594916038,-541.1704798756232,-544.1429412882316,-512.8608961372205
-592.9459295601164,-562.2920334740166,-570.1908197110647,-546.4137599541245,-546.913727970128,-518.7377998659216,-536.6460076049623,-500.5521217197213
-597.4918041222697,-564.8398407071501,-567.6727135223412,-551.4414911490876,-544.715377464121,-523.4215255275078,-536.5331477958157,-507.597181996876
-585.8168118482176,-549.3069623350902,-564.8153723484538,-528.809038606684,-533.4220432273647,-502.42500766177454,-517.2035680443234,-481.32315053735476
-589.843370499466,-550.4354491992278,-576.8144497682713,-537.5652405393571,-535.7754469227928,-516.2399294706477,-525.2068380517096,-490.2343493723395
-606.6966638465483,-582.4274414768632,-579.2360069525943,-562.1250653070891,-560.1470088444545,-542.6607118266886,-550.5158387175737,-524.5378028351182
-593.3877334393491,-562.7591030485669,-571.6504710144678,-551.0917462162471,-548.3564176000976,-525.5352083536707,-522.4463021655124,-505.87880226394947
-585.9642202283908,-549.553747457577,-558.1840689012192,-528.447232822038,-530.2353688735362,-498.5829476797784,-511.0254636907656,-480.864694078881
-594.5256980744423,-565.8142234590052,-577.9570284958621,-551.0568499678486,-554.4956420843367,-521.6562129318855,-532.6804379491679,-506.92835319238355
-603.884273980145,-573.3042496085998,-585.8827753513749,-567.712176441944,-556.2035609934128,-534.0417154045596,-549.4272829792696,-523.9232979202927
-600.0017952043385,-568.560859864814,-578.45342773129,-555.0542897635992,-543.0311577433083,-515.0437472665261,-529.0074597163784,-497.06921235526966
-592.8952645084789,-566.4820887999665,-573.3523225345903,-551.9638019717273,-543.9308610233959,-523.228219265045,-531.1357917999194,-504.42701610171065
-593.7470280071004,-562.7936249335789,-564.9127502858224,-548.8702583099614,-535.5649181135125,-525.1307374699389,-529.033735407181,-508.51006657709854
-587.1028766125437,-558.2862840779073,-565.3405964015627,-541.9295399236902,-537.7690401393061,-512.8503346551978,-520.9879544515774,-493.9508831203455
-592.117967568306,-558.4855898038741,-572.4418560389333,-546.9010175252747,-543.1590818885893,-521.1195590106965,-522.2827396055745,-497.53609047149916
-595.3869429917457,-564.851316687616,-578.0903584400398,-543.6697873102612,-539.7100214403416,-522.0544135021773,-532.3968602238234,-504.063942938025
-592.2378124304255,-565.360263616017,-582.6039366026585,-546.8296501884798,-547.6215386812023,-523.4672693614643,-525.8952702797171,-498.242567991242
-595.3480854337669,-558.4482668679257,-576.3444819404629,-541.4899557816996,-542.5256875369449,-514.5993919901953,-526.9315865488944,-498.3339059106816
-588.9246619883932,-553.370376298723,-570.0538652963901,-541.1047662069153,-539.3414510239662,-516.7093648592097,-526.0697651801553,-501.9705688230064
-594.350193811094,-565.0669379226846,-571.483215504435,-550.0100148822233,-548.1046216939758,-523.9368290296565,-524.5127181185607,-506.9114943274176
-580.5850483484214,-540.7961949335275,-555.8177878716396,-524.3685583269113,-525.7666291697908,-496.08561014266934,-506.64110188296985,-470.19185864104657
-605.0189378080611,-592.0169258889996,-598.0934354241869,-578.5788721474269,-567.929533355809,-540.1548397055979,-548.7641299799193,-535.6595989188678
-615.084594948109,-586.1593983689205,-600.752736021869,-573.8186000889217,-565.6510075877726,-546.1898180055769,-543.908611220417,-523.0452139355989
-594.7079511927046,-568.2047088087515,-572.2875277392216,-556.949695155116,-545.4561517945732,-514.1326855696872,-532.353696433966,-504.8600907128017
-591.766412253387,-564.848879529744,-570.6067699870533,-545.9423039331533,-535.9578300182395,-523.237175601343,-523.550270476887,-489.54731345982754
-604.9446629510587,-578.2678527198881,-587.3947359539499,-568.5254167031272,-555.8139786374641,-532.8674971213692,-544.0228720605669,-520.2358239402372
-582.0611665301609,-542.6756798203428,-557.4179526233206,-526.447191321306,-526.4420913242184,-498.0569158819385,-509.0618094241176,-474.6815702854933
-586.7659583644253,-555.8658111338765,-562.0351270411669,-543.9631088505182,-536.8404200508819,-511.5677529296498,-526.2953803271105,-487.61297740166856
-586.8336098081714,-557.2352273386651,-570.1414749884792,-547.3917905278036,-534.8566901611698,-514.324690160824,-529.1537634121973,-488.18149587876036
-580.865692810307,-541.1556148379673,-558.3138287738207,-526.314333366596,-526.6411935856861,-499.9403612024256,-507.2635892757579,-473.67504923528753
-598.4467351778046,-557.9533426364067,-565.2261163752064,-537.9755215147406,-537.6447574820703,-527.2712294026708,-528.8122588844103,-492.58276949210546
-608.8505029428396,-577.8234749874848,-582.6080876018293,-562.2668099700412,-555.8041092319077,-540.5081928969506,-543.8529567983386,-517.1015285013772
-586.3813762475431,-553.8345161956626,-568.645700135297,-536.0162903865117,-540.2190504196749,-507.9475082821937,-521.1522421020245,-490.787446486113
-581.0916068059406,-543.5719553679104,-555.7661742575419,-525.5004807826147,-526.0180669160752,-498.38514706484847,-506.848333890729,-471.08239815498837
-581.1980271149686,-543.1925641542093,-557.5846376429579,-525.3135327603123,-526.2136826328436,-498.1303656795998,-509.65553853204494,-474.8521497884867
-580.8113194492273,-540.6224954875277,-556.3894656827491,-524.1498743465997,-525.7154060213529,-493.90960406787406,-507.8475421779598,-471.99001193374113
-607.3928202216805,-581.6106683954273,-583.1625443543927,-562.2088458063259,-553.1317010642347,-544.9528176054105,-542.2436653730406,-531.855475142946
-598.4566425794424,-573.2859907283311,-580.8214652913927,-552.5404712160333,-546.6541031293939,-530.9059814541183,-540.6258285969649,-502.49305988394315
-591.7457652304402,-555.6472315778161,-568.004849059577,-546.3287631654201,-541.7853995548309,-523.0113965571256,-527.4520175182724,-490.8469083608178
-590.6730256275199,-555.3198370181246,-561.4394840367165,-552.1314832105664,-543.1463048926214,-522.1964756325573,-521.0322194988335,-503.808176035616
-594.8012273102039,-563.76091820731,-567.8317649613592,-544.4240615064334,-542.3372516766793,-517.0632192467677,-525.8743458242975,-494.7476203528984
-604.7802861711258,-579.5958900547431,-582.3819136755794,-566.2229686218478,-554.2537896323997,-540.2623504713457,-545.5401957275612,-515.1321985490952
-610.5119667870202,-584.2830932535514,-590.164138694733,-572.970212841169,-553.5415150375429,-536.4056502265353,-565.9240430440997,-534.8191407662159
